add_info,Info,b_age,b_coord_pres,b_day_code,b_flyway,b_lat,b_long,b_month,b_region,b_year,band prefix,band_size,band_type,count_of_birds,b_lat_gis,b_long_gis,permit,sex,sp_num,status,age_vage,ai_vai,btype_vbtype,btype_vtext,location_accuracy,day_span,v_month,flyway,state,sex,species
0,2,0,5,0,2,335,934,6,7,2009,9789,8,1,3,33.94194,-93.77083,6569,0,1720,2,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Unknown,CAGO
0,4,0,6,0,2,351,924,6,7,2010,10782,8,41,3,35.19167,-92.725,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,345,922,6,7,2011,11383,8,41,2,34.85028,-92.41111,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,10,6,0,2,352,935,6,7,2004,9585,8,1,6,35.41667,-93.91667,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,10,5,0,2,352,934,6,7,2003,9788,8,1,3,35.41667,-93.75,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,4,0,5,0,2,342,930,6,7,2009,10088,8,1,3,34.40833,-93.05833,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,0,1,0,2,345,922,7,7,2007,10388,8,1,1,34.84278,-92.39694,6569,0,1720,2,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day10Day5,July,Mississippi,Arkansas,Unknown,CAGO
0,4,0,4,0,2,351,924,6,7,2006,10287,8,1,1,35.19083,-92.73139,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day160Day20,June,Mississippi,Arkansas,Female,CAGO
0,4,0,6,0,2,350,922,6,7,2011,11383,8,41,2,35.14167,-92.425,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,351,924,6,7,2010,10782,8,41,48,35.19167,-92.725,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,351,931,6,7,2007,10388,8,1,3,35.285,-93.20333,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,10,6,0,2,351,935,6,7,2004,9884,8,1,58,35.25,-93.91667,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,4,0,6,0,2,350,922,6,7,2013,11488,8,41,11,35.14167,-92.425,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,351,931,6,7,2007,10388,8,1,4,35.285,-93.20333,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,343,941,6,7,2012,11482,8,41,25,34.58361,-94.20028,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,5,0,2,342,930,6,7,2009,9884,8,1,15,34.40833,-93.05833,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,0,5,0,2,340,940,6,7,2010,10388,8,1,4,34.01083,-94.09778,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,352,934,6,7,2012,11482,8,41,9,35.48667,-93.82111,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,5,0,2,342,930,6,7,2007,10387,8,1,34,34.40833,-93.05833,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,351,930,6,7,2011,11384,8,41,8,35.32222,-93.14083,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,2,0,6,0,2,345,920,6,7,2009,10489,8,1,4,34.87833,-92.0975,6569,5,1720,3,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,1,0,2,351,935,7,7,2010,10782,8,41,90,35.20944,-93.87639,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,341,920,6,7,2012,11482,8,41,34,34.23722,-92.03861,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,334,935,6,7,2007,10387,8,1,8,33.725,-93.925,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,5,0,2,334,935,6,7,2011,11384,8,41,16,33.68667,-93.97833,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,4,0,5,0,2,334,935,6,7,2013,11488,8,41,18,33.725,-93.925,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,341,934,6,7,2011,11384,8,41,12,34.19583,-93.75278,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,352,942,6,7,2008,10489,8,1,2,35.46,-94.385,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,345,924,6,7,2011,11384,8,41,28,34.98556,-92.78222,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,5,0,2,333,933,6,7,2011,11384,8,41,1,33.50194,-93.51389,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,1,0,4,0,2,350,922,6,7,2006,9689,8,1,35,35.14167,-92.425,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day160Day20,June,Mississippi,Arkansas,Female,CAGO
0,1,0,5,0,2,345,924,6,7,2008,10489,8,1,51,34.98556,-92.78222,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,2,10,6,0,2,352,934,6,7,2004,9884,8,1,10,35.41667,-93.75,6569,4,1720,3,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,5,0,2,334,935,6,7,2013,11488,8,41,9,33.725,-93.925,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,2,0,5,0,2,335,935,6,7,2010,10388,8,1,6,33.88,-93.92556,6569,4,1720,3,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,4,10,5,0,2,352,934,6,7,2003,9788,8,1,1,35.41667,-93.75,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,10,6,0,2,352,933,6,7,2005,10088,8,1,16,35.41667,-93.58333,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,2,10,6,0,2,351,931,6,7,2004,9789,8,1,14,35.25,-93.25,6569,5,1720,3,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,341,933,6,7,2007,10387,8,1,6,34.17361,-93.66444,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,341,933,6,7,2008,10388,8,1,31,34.17361,-93.66444,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,10,6,0,2,351,935,6,7,2004,9884,8,1,54,35.25,-93.91667,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,341,920,6,7,2013,11488,8,41,1,34.23722,-92.03861,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,5,0,2,341,934,6,7,2010,10782,8,41,2,34.23611,-93.76417,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,0,5,0,2,340,934,6,7,2010,10782,8,41,6,34.15917,-93.74194,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,4,0,5,0,2,334,935,6,7,2011,11384,8,41,9,33.68667,-93.97833,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,0,0,1,0,2,352,934,7,7,2011,11384,8,41,3,35.48667,-93.82111,6569,0,1720,3,Unknown,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day10Day5,July,Mississippi,Arkansas,Unknown,CAGO
0,4,0,5,0,2,334,935,6,7,2008,10388,8,1,5,33.70833,-93.94167,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,341,920,6,7,2013,11488,8,41,34,34.23722,-92.03861,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,10,6,0,2,351,931,6,7,2004,9789,8,1,30,35.25,-93.25,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,2,0,5,0,2,341,933,6,7,2010,10782,8,41,9,34.17361,-93.66444,6569,5,1720,3,HatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,351,931,6,7,2007,10388,8,1,45,35.25833,-93.225,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,1,0,2,352,934,7,7,2011,11384,8,41,35,35.48667,-93.82111,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day10Day5,July,Mississippi,Arkansas,Female,CAGO
0,1,0,1,0,2,345,922,7,7,2007,10388,8,1,35,34.84278,-92.39694,6569,4,1720,2,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,1,0,5,0,2,335,941,6,7,2010,10782,8,41,16,33.96028,-94.19722,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,351,931,6,7,2006,10287,8,1,1,35.285,-93.20333,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,351,931,6,7,2007,10388,8,1,64,35.285,-93.20333,6569,4,1720,2,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,334,935,6,7,2007,10387,8,1,18,33.68667,-93.97833,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,10,6,0,2,351,931,6,7,2005,10088,8,1,113,35.25,-93.25,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,10,6,0,2,351,931,6,7,2004,9789,8,1,35,35.25,-93.25,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,2,10,6,0,2,351,931,6,7,2004,9884,8,1,1,35.25,-93.25,6569,5,1720,3,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,0,0,5,0,2,351,931,6,7,2009,10088,8,1,2,35.285,-93.20333,6569,0,1720,3,Unknown,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Unknown,CAGO
0,4,0,1,0,2,351,935,7,7,2010,10782,8,41,1,35.20944,-93.87639,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,1,10,5,0,2,352,932,6,7,2003,9788,8,1,20,35.41667,-93.41667,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,2,10,6,0,2,351,941,6,7,2005,10088,8,1,22,35.25,-94.25,6569,5,1720,3,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,344,900,6,7,2011,11383,8,41,78,34.79444,-90.0025,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,2,0,2,342,912,7,7,2011,11384,8,41,76,34.47417,-91.40972,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day60Day10,July,Mississippi,Arkansas,Male,CAGO
0,4,0,1,0,2,345,922,7,7,2007,10388,8,1,20,34.84278,-92.39694,6569,4,1720,2,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,350,925,6,7,2011,11384,8,41,7,35.12917,-92.91556,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,5,0,2,341,920,6,7,2011,11383,8,41,16,34.26556,-92.08694,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,0,1,0,2,351,942,7,7,2009,10489,8,1,22,35.30444,-94.33667,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,1,10,6,0,2,351,941,6,7,2005,9884,8,1,21,35.25,-94.25,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,1,0,2,351,942,7,7,2013,11489,8,41,23,35.30444,-94.33667,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,345,920,6,7,2012,11482,8,41,40,34.84861,-92.11333,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,343,941,6,7,2012,11482,8,41,17,34.57083,-94.2425,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,2,10,6,0,2,351,932,6,7,2005,10088,8,1,4,35.25,-93.41667,6569,5,1720,3,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,5,0,2,352,925,6,7,2009,10088,8,1,103,35.37333,-92.96861,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,4,0,6,0,2,345,924,6,7,2011,11384,8,41,1,34.98556,-92.78222,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,10,1,0,2,361,941,7,7,2004,9788,8,1,19,36.25,-94.25,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,2,10,6,0,2,345,924,6,7,2005,10088,8,1,1,34.91667,-92.75,6569,5,1720,3,HatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,4,0,6,0,2,335,912,6,7,2013,11482,8,41,29,33.985,-91.365,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,2,0,2,362,941,7,7,2010,10782,8,41,3,36.47278,-94.21583,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day60Day10,July,Mississippi,Arkansas,Male,CAGO
0,1,0,1,0,2,352,942,7,7,2010,10782,8,41,73,35.44917,-94.34028,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day10Day5,July,Mississippi,Arkansas,Female,CAGO
0,4,0,6,0,2,351,935,6,7,2012,11482,8,41,4,35.20944,-93.87639,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,350,922,6,7,2007,10388,8,1,52,35.14167,-92.425,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,10,6,0,2,351,932,6,7,2005,9884,8,1,2,35.25,-93.41667,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,4,0,1,0,2,352,934,7,7,2011,11384,8,41,3,35.48667,-93.82111,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,1,0,1,0,2,342,930,7,7,2013,11489,8,41,43,34.40833,-93.05833,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day10Day5,July,Mississippi,Arkansas,Female,CAGO
0,4,0,6,0,2,351,931,6,7,2008,10489,8,1,4,35.285,-93.20333,6569,4,1720,2,Local,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,2,0,2,341,912,7,7,2011,10782,8,41,17,34.27528,-91.33528,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day60Day10,July,Mississippi,Arkansas,Male,CAGO
0,1,0,5,0,2,345,920,6,7,2010,10782,8,41,16,34.84861,-92.11333,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,335,912,6,7,2013,11488,8,41,10,33.985,-91.365,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,10,5,0,2,352,931,6,7,2003,9788,8,1,21,35.41667,-93.25,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,4,0,6,0,2,335,935,6,7,2012,11482,8,41,10,33.96972,-93.97556,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,10,1,0,2,360,940,7,7,2004,9788,8,1,4,36.08333,-94.08333,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day10Day5,July,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,351,931,6,7,2007,10388,8,1,4,35.285,-93.20333,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,352,925,6,7,2011,11384,8,41,65,35.37333,-92.96861,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,342,912,6,7,2012,11482,8,41,33,34.47417,-91.40972,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,10,6,0,2,351,935,6,7,2004,9789,8,1,18,35.25,-93.91667,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,1,0,6,0,2,352,925,6,7,2010,10782,8,41,39,35.37333,-92.96861,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,351,931,6,7,2006,10287,8,1,1,35.285,-93.20333,6569,0,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Unknown,CAGO
0,1,10,5,0,2,352,933,6,7,2003,9788,8,1,2,35.41667,-93.58333,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,0,5,0,2,334,935,6,7,2008,10388,8,1,62,33.70833,-93.94167,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,10,6,0,2,352,935,6,7,2004,9585,8,1,10,35.41667,-93.91667,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,10minuteblock,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,2,0,6,0,2,345,920,6,7,2012,11482,8,41,2,34.84861,-92.11333,6569,5,1720,3,HatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,1,0,5,0,2,335,942,6,7,2013,11488,8,41,4,33.99111,-94.41333,6569,4,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
0,1,0,5,0,2,335,940,6,7,2013,11488,8,41,12,33.94861,-94.08778,6569,5,1720,3,AfterHatchYear,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,1,0,6,0,2,351,931,6,7,2007,10388,8,1,24,35.285,-93.20333,6569,5,1720,2,AfterHatchYear,Federalnumberedmetalbandonly.,Aluminumbutt-end,tollfree,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,4,0,6,0,2,341,934,6,7,2011,11384,8,41,4,34.19583,-93.75278,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Male,CAGO
0,4,0,5,0,2,341,934,6,7,2010,10782,8,41,2,34.22778,-93.69917,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Female,CAGO
0,4,0,6,0,2,341,934,6,7,2011,11384,8,41,9,34.19583,-93.75278,6569,5,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day26andgreater,June,Mississippi,Arkansas,Female,CAGO
0,4,0,5,0,2,334,935,6,7,2013,11488,8,41,7,33.725,-93.925,6569,4,1720,3,Local,Federalnumberedmetalbandonly.,aluminumbutt-end,webaddress,exact,Day210Day25,June,Mississippi,Arkansas,Male,CAGO
